run,transGenerateTime,transStart,elapsed,latency,dblatency,ttype,rbk,dskipped,Value_real,abort,Prioity,error
495,87,87,257,170,170,NEW_ORDER,0,0,785.44,0,0
495,209,209,259,50,50,NEW_ORDER,0,0,678.30,0,0
495,216,216,260,44,44,NEW_ORDER,0,0,939.61,0,0
495,132,132,261,129,129,NEW_ORDER,0,0,611.74,0,0
495,66,66,261,195,195,NEW_ORDER,0,0,614.71,0,0
495,207,207,262,55,55,NEW_ORDER,0,0,866.16,0,0
495,146,146,264,118,118,NEW_ORDER,0,0,511.49,0,0
495,124,124,264,140,140,NEW_ORDER,0,0,939.61,0,0
495,240,240,264,24,24,NEW_ORDER,0,0,581.61,0,0
495,182,182,264,82,82,NEW_ORDER,0,0,522.06,0,0
495,63,63,264,201,201,NEW_ORDER,0,0,669.63,0,0
495,210,210,264,54,54,NEW_ORDER,0,0,533.96,0,0
495,204,204,264,60,60,NEW_ORDER,0,0,638.13,0,0
495,220,221,265,44,44,NEW_ORDER,0,0,522.06,0,0
495,82,82,266,184,184,NEW_ORDER,0,0,785.44,0,0
495,98,98,266,168,168,NEW_ORDER,0,0,669.63,0,0
495,115,115,267,152,152,NEW_ORDER,0,0,939.61,0,0
495,65,65,269,204,204,NEW_ORDER,0,0,610.93,0,0
495,250,250,269,19,19,NEW_ORDER,0,0,522.06,0,0
495,142,142,269,127,127,NEW_ORDER,0,0,622.79,0,0
495,205,210,274,64,64,NEW_ORDER,0,0,614.71,0,0
495,222,222,274,52,52,NEW_ORDER,0,0,511.49,0,0
495,162,162,274,112,112,NEW_ORDER,0,0,785.44,0,0
495,109,109,277,168,168,NEW_ORDER,0,0,678.30,0,0
495,242,242,278,36,36,NEW_ORDER,0,0,511.49,0,0
495,258,258,279,21,21,NEW_ORDER,0,0,678.30,0,0
495,222,222,281,59,59,NEW_ORDER,0,0,939.61,0,0
495,110,111,282,171,171,NEW_ORDER,0,0,678.30,0,0
495,232,232,282,50,50,NEW_ORDER,0,0,669.63,0,0
495,217,217,283,66,66,NEW_ORDER,0,0,611.74,0,0
495,263,263,284,21,21,NEW_ORDER,0,0,629.70,0,0
495,118,118,332,214,214,NEW_ORDER,0,0,866.16,0,0
